"id","Postcode","Latitude","Longitude","Easting","Northing","GridRef","District","Ward","DistrictCode","WardCode","Country","CountyCode","Constituency","TypeArea"
15288,"AB3 5NW",57.034854,-2.653442,360440,793940,"NO604939","Aberdeenshire","Banchory and Mid Deeside"," S12000034","S13002504","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15289,"AB3 5NX",57.050021,-2.950417,342440,795840,"NO424958","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15290,"AB3 5NY",57.061558,-2.96885,341340,797140,"NO413971","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15291,"AB3 5PA",57.052602,-2.965319,341540,796140,"NO415961","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15292,"AB3 5PB",57.058363,-2.916006,344540,796740,"NO445967","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15293,"AB3 5PD",57.067488,-2.896441,345740,797740,"NO457977","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15294,"AB3 5PE",57.063055,-2.888089,346240,797240,"NO462972","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15295,"AB3 5PH",57.059555,-2.874815,347040,796840,"NO470968","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15296,"AB3 5PJ",57.071186,-2.881686,346640,798140,"NO466981","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15297,"AB3 5PL",57.066787,-2.868388,347440,797640,"NO474976","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15298,"AB3 5PN",57.069572,-2.855259,348240,797940,"NO482979","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15299,"AB3 5PP",57.07304,-2.873483,347140,798340,"NO471983","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15300,"AB3 5PQ",57.126528,-2.930903,343740,804340,"NJ437043","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15301,"AB3 5PR",57.123955,-2.914322,344740,804040,"NJ447040","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15302,"AB3 5PS",57.123697,-2.949,342640,804040,"NJ426040","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15303,"AB3 5PT",57.123571,-2.965514,341640,804040,"NJ416040","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15304,"AB3 5PU",57.12796,-2.978843,340840,804540,"NJ408045","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15305,"AB3 5PX",57.133336,-2.980637,340740,805140,"NJ407051","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15306,"AB3 5PY",57.113653,-2.970209,341340,802940,"NJ413029","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15307,"AB3 5QA",57.112033,-2.947051,342740,802740,"NJ427027","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15308,"AB3 5QB",57.050028,-3.039926,337010,795920,"NO370959","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15309,"AB3 5QD",57.049481,-3.040899,336950,795860,"NO369958","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15310,"AB3 5QE",57.049402,-3.039579,337030,795850,"NO370958","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15311,"AB3 5QF",57.04906,-3.037591,337150,795810,"NO371958","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15312,"AB3 5QG",57.049608,-3.036452,337220,795870,"NO372958","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15313,"AB3 5QH",57.04969,-3.037444,337160,795880,"NO371958","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15314,"AB3 5QJ",57.048342,-3.037406,337160,795730,"NO371957","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15315,"AB3 5QL",57.047152,-3.040175,336990,795600,"NO369956","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15316,"AB3 5QN",57.048507,-3.028345,337710,795740,"NO377957","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15317,"AB3 5QP",57.048152,-3.038719,337080,795710,"NO370957","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15318,"AB3 5QQ",57.047591,-3.041341,336920,795650,"NO369956","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15319,"AB3 5QR",57.045989,-3.039483,337030,795470,"NO370954","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15320,"AB3 5QS",57.046713,-3.038844,337070,795550,"NO370955","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15321,"AB3 5QT",57.046701,-3.040327,336980,795550,"NO369955","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15322,"AB3 5QU",57.046414,-3.042462,336850,795520,"NO368955","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15323,"AB3 5QW",57.045529,-3.040789,336950,795420,"NO369954","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15324,"AB3 5QX",57.046859,-3.042969,336820,795570,"NO368955","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15325,"AB3 5QY",57.045781,-3.042939,336820,795450,"NO368954","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15326,"AB3 5QZ",57.051136,-3.03633,337230,796040,"NO372960","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15327,"AB3 5RA",57.047591,-3.041341,336920,795650,"NO369956","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15328,"AB3 5RB",57.05002,-3.040915,336950,795920,"NO369959","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15329,"AB3 5RD",57.048568,-3.042687,336840,795760,"NO368957","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15330,"AB3 5RE",57.048849,-3.041376,336920,795790,"NO369957","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15331,"AB3 5RF",57.050649,-3.051647,336300,796000,"NO363960","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15332,"AB3 5RG",57.050936,-3.038797,337080,796020,"NO370960","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15333,"AB3 5RH",57.048394,-3.042023,336880,795740,"NO368957","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15334,"AB3 5RJ",57.049364,-3.044193,336750,795850,"NO367958","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15335,"AB3 5RL",57.050534,-3.043896,336770,795980,"NO367959","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15336,"AB3 5RN",57.051985,-3.042288,336870,796140,"NO368961","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15337,"AB3 5RP",57.049783,-3.047831,336530,795900,"NO365959","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15338,"AB3 5RQ",57.051042,-3.047702,336540,796040,"NO365960","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15339,"AB3 5RR",57.048361,-3.045978,336640,795740,"NO366957","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15340,"AB3 5RS",57.047847,-3.042997,336820,795680,"NO368956","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15341,"AB3 5RT",57.047582,-3.042495,336850,795650,"NO368956","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15342,"AB3 5RU",57.046103,-3.047398,336550,795490,"NO365954","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15343,"AB3 5RW",57.05065,-3.040767,336960,795990,"NO369959","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15344,"AB3 5RX",57.057327,-3.037327,337180,796730,"NO371967","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15345,"AB3 5RY",57.065357,-3.054702,336140,797640,"NO361976","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15346,"AB3 5RZ",57.050449,-3.043399,336800,795970,"NO368959","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15347,"AB3 5SA",57.056373,-3.054777,336120,796640,"NO361966","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15348,"AB3 5SB",57.066622,-3.01021,338840,797740,"NO388977","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Remote rural area"
15349,"AB3 5SD",57.071426,-2.970756,341240,798240,"NO412982","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15350,"AB3 5SE",57.071607,-2.970596,341250,798260,"NO412982","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15351,"AB3 5SF",57.058873,-3.035062,337320,796900,"NO373969","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15352,"AB3 5SG",57.050342,-3.03466,337330,795950,"NO373959","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15353,"AB3 5SH",57.054251,-3.028998,337680,796380,"NO376963","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15354,"AB3 5SJ",57.046831,-3.035551,337270,795560,"NO372955","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15355,"AB3 5SL",57.036781,-3.034118,337340,794440,"NO373944","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15356,"AB3 5SN",57.040291,-3.044103,336740,794840,"NO367948","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15357,"AB3 5SP",57.03388,-3.058753,335840,794140,"NO358941","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15358,"AB3 5SQ",57.048222,-3.062458,335640,795740,"NO356957","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15359,"AB3 5SR",57.044302,-3.100254,333340,795340,"NO333953","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15360,"AB3 5SS",57.045938,-3.118433,332240,795540,"NO322955","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15361,"AB3 5ST",57.031031,-3.076795,334740,793840,"NO347938","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15362,"AB3 5SU",56.973894,-3.137658,330940,787540,"NO309875","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
15363,"AB3 5SX",57.045594,-3.156332,329940,795540,"NO299955","Aberdeenshire","Aboyne, Upper Deeside and Donside"," S12000034","S13002503","Scotland","S99999999","West Aberdeenshire and Kincardine","Very remote rural area"
